"","district_2020","ps_2020","gp_2020","anganwadi_other_rural_infrastructure_in_lakhs_completed_2022","anganwadi_other_rural_infrastructure_in_lakhs_ongoing_suspended_2022","anganwadi_other_rural_infrastructure_in_lakhs_approved_not_in_progress_2022","coastal_areas_in_lakhs_completed_2022","coastal_areas_in_lakhs_ongoing_suspended_2022","coastal_areas_in_lakhs_approved_not_in_progress_2022","fisheries_in_lakhs_completed_2022","fisheries_in_lakhs_ongoing_suspended_2022","fisheries_in_lakhs_approved_not_in_progress_2022","food_grain_in_lakhs_completed_2022","food_grain_in_lakhs_ongoing_suspended_2022","food_grain_in_lakhs_approved_not_in_progress_2022","play_ground_in_lakhs_completed_2022","play_ground_in_lakhs_ongoing_suspended_2022","play_ground_in_lakhs_approved_not_in_progress_2022","rural_drinking_water_in_lakhs_completed_2022","rural_drinking_water_in_lakhs_ongoing_suspended_2022","rural_drinking_water_in_lakhs_approved_not_in_progress_2022","rural_sanitation_in_lakhs_completed_2022","rural_sanitation_in_lakhs_ongoing_suspended_2022","rural_sanitation_in_lakhs_approved_not_in_progress_2022","other_works_in_lakhs_completed_2022","other_works_in_lakhs_ongoing_suspended_2022","other_works_in_lakhs_approved_not_in_progress_2022","provision_of_irrigation_facility_to_land_owned_by_sc_st_lr_or_iay_beneficiaries_small_or_marginal_farmers_in_lakhs_completed_2022","provision_of_irrigation_facility_to_land_owned_by_sc_st_lr_or_iay_beneficiaries_small_or_marginal_farmers_in_lakhs_ongoing_suspended_2022","provision_of_irrigation_facility_to_land_owned_by_sc_st_lr_or_iay_beneficiaries_small_or_marginal_farmers_in_lakhs_approved_not_in_progress_2022","rural_connectivity_in_lakhs_completed_2022","rural_connectivity_in_lakhs_ongoing_suspended_2022","rural_connectivity_in_lakhs_approved_not_in_progress_2022","water_conservation_and_water_harvesting_in_lakhs_completed_2022","water_conservation_and_water_harvesting_in_lakhs_ongoing_suspended_2022","water_conservation_and_water_harvesting_in_lakhs_approved_not_in_progress_2022","renovation_of_traditional_water_bodies_in_lakhs_completed_2022","renovation_of_traditional_water_bodies_in_lakhs_ongoing_suspended_2022","renovation_of_traditional_water_bodies_in_lakhs_approved_not_in_progress_2022","flood_control_and_protection_in_lakhs_completed_2022","flood_control_and_protection_in_lakhs_ongoing_suspended_2022","flood_control_and_protection_in_lakhs_approved_not_in_progress_2022","land_development_in_lakhs_completed_2022","land_development_in_lakhs_ongoing_suspended_2022","land_development_in_lakhs_approved_not_in_progress_2022","bharat_nirman_sewa_kendra_in_lakhs_completed_2022","bharat_nirman_sewa_kendra_in_lakhs_ongoing_suspended_2022","bharat_nirman_sewa_kendra_in_lakhs_approved_not_in_progress_2022","micro_irrigation_works_in_lakhs_completed_2022","micro_irrigation_works_in_lakhs_ongoing_suspended_2022","micro_irrigation_works_in_lakhs_approved_not_in_progress_2022","drought_proofing_in_lakhs_completed_2022","drought_proofing_in_lakhs_ongoing_suspended_2022","drought_proofing_in_lakhs_approved_not_in_progress_2022","total_in_lakhs_completed_2022","total_in_lakhs_ongoing_suspended_2022","total_in_lakhs_approved_not_in_progress_2022","works_on_individuals_land_category_iv_in_lakhs_completed_2022","works_on_individuals_land_category_iv_in_lakhs_ongoing_suspended_2022","works_on_individuals_land_category_iv_in_lakhs_approved_not_in_progress_2022","anganwadi_other_rural_infrastructure_in_lakhs_nan_2022","anganwadi_other_rural_infrastructure_in_lakhs_nan_1_2022","bharat_nirman_sewa_kendra_in_lakhs_nan_2022","bharat_nirman_sewa_kendra_in_lakhs_nan_1_2022","coastal_areas_in_lakhs_nan_2022","coastal_areas_in_lakhs_nan_1_2022","drought_proofing_in_lakhs_nan_2022","drought_proofing_in_lakhs_nan_1_2022","fisheries_in_lakhs_nan_2022","fisheries_in_lakhs_nan_1_2022","flood_control_and_protection_in_lakhs_nan_2022","flood_control_and_protection_in_lakhs_nan_1_2022","food_grain_in_lakhs_nan_2022","food_grain_in_lakhs_nan_1_2022","land_development_in_lakhs_nan_2022","land_development_in_lakhs_nan_1_2022","micro_irrigation_works_in_lakhs_nan_2022","micro_irrigation_works_in_lakhs_nan_1_2022","other_works_in_lakhs_nan_2022","other_works_in_lakhs_nan_1_2022","play_ground_in_lakhs_nan_2022","play_ground_in_lakhs_nan_1_2022","renovation_of_traditional_water_bodies_in_lakhs_nan_2022","renovation_of_traditional_water_bodies_in_lakhs_nan_1_2022","rural_connectivity_in_lakhs_nan_2022","rural_connectivity_in_lakhs_nan_1_2022","rural_drinking_water_in_lakhs_nan_2022","rural_drinking_water_in_lakhs_nan_1_2022","rural_sanitation_in_lakhs_nan_2022","rural_sanitation_in_lakhs_nan_1_2022","water_conservation_and_water_harvesting_in_lakhs_nan_2022","water_conservation_and_water_harvesting_in_lakhs_nan_1_2022","works_on_individuals_land_category_iv_in_lakhs_nan_2022","works_on_individuals_land_category_iv_in_lakhs_nan_1_2022","nan_in_lakhs_completed_2022","nan_in_lakhs_2022","nan_in_lakhs_1_2022","childcare_comp_project_2022","childcare_comp_expenditure_2022","childcare_ongoing_project_2022","childcare_ongoing_expenditure_2022","water_trad_comp_project_2022","water_trad_comp_expenditure_2022","water_trad_ongoing_project_2022","water_trad_ongoing_expenditure_2022","connectivity_comp_project_2022","connectivity_comp_expenditure_2022","connectivity_ongoing_project_2022","connectivity_ongoing_expenditure_2022","drinking_water_comp_project_2022","drinking_water_comp_expenditure_2022","drinking_water_ongoing_project_2022","drinking_water_ongoing_expenditure_2022","sanitation_comp_project_2022","sanitation_comp_expenditure_2022","sanitation_ongoing_project_2022","sanitation_ongoing_expenditure_2022","water_conserve_comp_project_2022","water_conserve_comp_expenditure_2022","water_conserve_ongoing_project_2022","water_conserve_ongoing_expenditure_2022","total_comp_project_2022","total_comp_expenditure_2022","total_ongoing_project_2022","total_ongoing_expenditure_2022","drought_comp_project_2022","drought_comp_expenditure_2022","drought_ongoing_project_2022","drought_ongoing_expenditure_2022","land_dev_comp_project_2022","land_dev_comp_expenditure_2022","land_dev_ongoing_project_2022","land_dev_ongoing_expenditure_2022","micro_irrig_comp_project_2022","micro_irrig_comp_expenditure_2022","micro_irrig_ongoing_project_2022","micro_irrig_ongoing_expenditure_2022","flood_comp_project_2022","flood_comp_expenditure_2022","flood_ongoing_project_2022","flood_ongoing_expenditure_2022","number_of_jobcards_applied_for_2022","number_of_jobcards_issued_2022","registered_workers_s_cs_2022","registered_workers_s_ts_2022","registered_workers_others_2022","registered_workers_total_workers_2022","registered_workers_women_2022","number_of_active_job_cards_2022","active_workers_s_cs_2022","active_workers_s_ts_2022","active_workers_others_2022","active_workers_total_workers_2022","active_workers_women_2022","yearly_household_2022","yearly_persons_2022","x3_a_hh_issued_jobcards_s_cs_2022","x3_b_hh_issued_jobcards_s_ts_2022","x3_c_hh_issued_jobcards_others_2022","x3_d_hh_issued_jobcards_total_2022","x4_a_no_of_hh_provided_employment_s_cs_2022","x4_b_no_of_hh_provided_employment_s_ts_2022","x4_c_no_of_hh_provided_employment_others_2022","x4_d_no_of_hh_provided_employment_total_2022","x4_e_emp_provided_no_of_women_2022","x5_a_no_of_persondays_generated_s_cs_2022","x5_b_no_of_persondays_generated_s_ts_2022","x5_c_no_of_persondays_generated_others_2022","x5_d_no_of_persondays_generated_total_2022","x5_e_no_of_persondays_generated_women_2022","x6_a_families_completed_100_days_s_cs_2022","x6_b_families_completed_100_days_s_ts_2022","x6_c_families_completed_100_days_others_2022","x6_d_families_completed_100_days_total_2022"
"29","Udaipur","Girwa","Kanpur","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0","0 0","6 0.06","0 0","0 0","0 0","0 0",NA,NA,NA,"1 0","1 0","0 0","0 0","2 0.86","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","2 2.04","0 0","1 0","12 2.96","4 0","0 0","1 0","2 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.06,0,0,2,0.86,1,0,12,2.96,0,0,2,2.04,0,0,1,0,0,0,0,0,0,0,0,0,154,129,88,2932,355,3375,1726,97,28,858,99,985,645,90,90,7,39,53,99,4,9,9,22,15,146,502,693,1341,894,0,2,1,3
"30","Kota","Sangod","Borinakalan","2 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"6 9.97","16 8.91","1 0","4 6.33","8 16.07","1 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0.08","6 6.23","0 0","2 0.52","6 0.33","0 0","30 18.6","44 31.63","12 0","15 1.7","8 0.1","8 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,6,9.97,16,8.91,0,0,0,0,0,0,0,0,4,6.33,8,16.07,30,18.6,44,31.63,2,0.52,6,0.33,15,1.7,8,0.1,1,0.08,6,6.23,0,0,0,0,681,681,370,96,1103,1569,714,600,299,70,766,1135,517,2103,2810,152,39,490,681,134,28,308,470,354,8887,1375,13701,23963,10720,28,3,10,41
"31","Rajsamand","Khamnor","Bada Bhajuna","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0",NA,NA,NA,"1 3.17","5 4.5","2 0","3 9.26","6 23.97","2 0","2 0.06","1 0.99","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0.11","3 3.27","2 0","55 19.29","28 34.66","40 0","49 6.69","12 1.93","33 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,2,0.06,1,0.99,1,3.17,5,4.5,0,0,0,0,0,0,0,0,3,9.26,6,23.97,55,19.29,28,34.66,0,0.11,3,3.27,49,6.69,12,1.93,0,0,0,0,0,0,0,0,1400,1342,149,991,2107,3247,1658,1111,75,487,851,1413,1003,2297,2403,62,402,868,1332,41,263,324,628,567,2092,12212,13546,27850,24379,8,23,12,43
"32","Udaipur","Sarada","Sarada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Kota","Itawa","Bagli","0 0","3 0.03","2 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0","10 25.65","11 0","6 1.19","4 9.5","5 0","0 0","2 6.29","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 5.09","2 0","2 0","3 0.08","0 0","103 14.09","50 48.22","37 0","95 12.9","27 1.58","17 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.03,0,0,2,6.29,0,0,10,25.65,0,0,0,0,0,0,0,0,6,1.19,4,9.5,103,14.09,50,48.22,2,0,3,0.08,95,12.9,27,1.58,0,0,1,5.09,0,0,0,0,1126,1126,696,479,1342,2517,1193,942,432,304,688,1424,719,3393,3697,315,218,593,1126,240,163,363,766,565,12238,7393,14764,34395,21274,11,3,11,25
"34","Jaipur","Sahapura","Dhavli","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0","1 0.6","0 0","2 13.94","2 8.35","0 0","1 0","3 1.07","0 0","0 0","0 0","0 0","0 0","1 0","1 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","6 14.46","25 10.12","2 0","3 0.52","17 0.1","1 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,1.07,0,0,1,0.6,0,0,0,0,0,0,0,0,2,13.94,2,8.35,6,14.46,25,10.12,0,0,0,0,3,0.52,17,0.1,0,0,0,0,0,0,0,0,741,739,208,133,696,1037,742,500,103,60,334,497,450,1146,1157,156,101,482,739,58,37,215,310,305,2033,1445,7914,11392,10644,1,2,8,11
"35","Hanumangarh","Nohar","Ratanpura","0 0","5 6.78","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0",NA,NA,NA,"2 2.5","21 26.51","0 0","0 0","3 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","10 0","0 0","0 0","0 0","0 0","5 2.18","26 37.74","1 0","1 0.02","0 0","0 0","66 9.89","71 71.32","12 0","58 5.18","5 0.29","10 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,6.78,0,0,0,0,2,2.5,21,26.51,0,0,0,0,0,0,0,0,0,0,3,0,66,9.89,71,71.32,1,0.02,0,0,58,5.18,5,0.29,5,2.18,26,37.74,0,0,0,0,946,946,585,0,1352,1937,907,796,387,0,656,1043,537,3444,3699,284,0,661,945,237,0,358,595,417,15722,0,20195,35917,21659,17,0,62,79
"36","Dausa","Dausa","Surajpura","0 0","6 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0","3 0.11","0 0","0 0","6 0.96","4 0","0 0","6 11","0 0","0 0","0 0","0 0","0 0","1 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","5 0","0 0","0 0","30 12.24","6 0","0 0","2 0.17","1 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,6,11,0,0,3,0.11,0,0,0,0,0,0,0,0,0,0,6,0.96,0,0,30,12.24,0,0,5,0,0,0,2,0.17,0,0,0,0,0,0,0,0,569,568,279,617,328,1224,843,480,164,328,214,706,633,787,831,112,356,98,566,26,90,38,154,153,272,4761,1768,6801,6501,0,0,0,0
"37","Chittorgarh","Chittorgarh","Shambhupura","0 0","2 1.24","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0.81","3 0.81","1 0","0 4.17","3 0","0 0","0 0","1 5.05","0 0","0 0","0 0","0 0","0 0","1 0.24","0 0","0 0","0 0","0 0","1 0.05","1 1.75","0 0","0 0.03","2 0","0 0","8 6.15","13 9.1","3 0","7 1.08","0 0","2 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.24,0,0,1,5.05,0,0.81,3,0.81,0,0,0,0,0,0,0,0,0,4.17,3,0,8,6.15,13,9.1,0,0.03,2,0,7,1.08,0,0,1,0.05,1,1.75,0,0,0,0,615,600,392,185,977,1554,827,289,120,58,212,390,299,722,842,166,79,354,599,42,21,83,146,154,1824,747,3771,6342,5716,3,1,9,13
"38","Rajsamand","Amet","Sakarada","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","6 0","0 0","0 0","0 0",NA,NA,NA,"7 9.94","5 3.72","0 0","11 0.04","15 58.59","16 0","0 0","4 17.86","2 0","0 0","0 0","0 0","0 0","6 17.93","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","40 11.71","45 98.1","48 0","21 1.73","14 0","24 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4,17.86,7,9.94,5,3.72,0,0,0,0,0,0,1,0,11,0.04,15,58.59,40,11.71,45,98.1,1,0,0,0,21,1.73,14,0,0,0,0,0,0,0,0,0,1195,1191,910,284,2052,3246,1623,1091,497,157,1048,1702,1047,4167,4515,333,117,745,1195,257,89,533,879,814,13191,4902,29764,47857,39687,2,0,3,5
"39","Tonk","Niwai","Noheta","0 0","3 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0",NA,NA,NA,"0 0","4 13.26","1 0","1 0.1","3 6.14","1 0","1 0","9 5.5","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","3 6.87","4 0","13 4.68","146 62.49","24 0","11 4.58","124 30.72","17 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,1,0,9,5.5,0,0,4,13.26,0,0,0,0,0,0,0,0,1,0.1,3,6.14,13,4.68,146,62.49,0,0,3,6.87,11,4.58,124,30.72,0,0,0,0,0,0,0,0,1296,1274,637,73,1532,2242,1123,1030,366,56,827,1249,753,3453,4250,344,47,911,1302,185,27,452,664,599,9950,1210,20787,31947,22186,3,0,12,15
"40","Churu","Churu","Pithisar","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0",NA,NA,NA,"19 15.65","10 59.7","0 0","1 0","10 39.98","3 0","0 0","0 0","0 0","0 0","1 12.76","0 0","1 0.02","10 81.95","1 0","0 0","0 0","0 0","0 0","0 0","0 0","1 5.66","0 0","0 0","58 27.26","65 211.2","40 0","36 5.93","34 16.82","35 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,19,15.65,10,59.7,0,0,0,0,0,0,0,0,1,0,10,39.98,58,27.26,65,211.2,1,5.66,0,0,36,5.93,34,16.82,0,0,0,0,0,0,1,12.76,1502,1502,414,8,2583,3005,1432,1405,337,8,2059,2404,1267,5932,7609,205,4,1293,1502,174,4,1096,1274,1119,11761,302,75990,88053,52898,38,0,269,307
"41","Jaipur","Jamwaramgarh","Papad","0 0","3 1.16","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0.7","1 0","0 0","5 2.58","10 23.74","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","9 4.07","21 24.92","3 0","4 0.78","7 0.01","2 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1.16,0,0,0,0,0,0.7,1,0,0,0,0,0,0,0,0,0,5,2.58,10,23.74,9,4.07,21,24.92,0,0,0,0,4,0.78,7,0.01,0,0,0,0,0,0,0,0,665,659,106,953,224,1283,887,489,72,421,102,595,528,1290,1311,150,333,177,660,39,114,80,233,221,2164,6699,4315,13178,12272,0,1,0,1
"42","Pratapgarh","Arnod","Moheda","2 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0",NA,NA,NA,"5 0.43","29 123.91","3 0","8 1.76","12 38.32","0 0","0 0","4 0.78","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","4 1.03","2 0","1 0","110 11.59","205 200.03","19 0","91 8.37","158 37.02","13 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,4,0.78,5,0.43,29,123.91,0,0,0,0,0,0,0,0,8,1.76,12,38.32,110,11.59,205,200.03,4,1.03,2,0,91,8.37,158,37.02,0,0,0,0,0,0,0,0,1475,1428,210,1872,1160,3242,1633,1313,175,1530,976,2681,1363,5118,7596,95,806,535,1436,80,694,437,1211,1160,4786,44131,27055,75972,39548,3,18,20,41
"43","Dungarpur","Sagwara","Samliya Pandiya","0 0","14 19.64","7 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0.19","7 0.25","1 0","0 0","0 0","0 0",NA,NA,NA,"0 0","1 1.41","0 0","3 37.04","40 48.75","60 0","0 0","3 8.5","4 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","2 0","0 0","32 42.44","76 79.14","79 0","29 5.21","8 0.58","6 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,19.64,0,0,3,8.5,0,0,1,1.41,0,0,0,0,0,0.19,7,0.25,3,37.04,40,48.75,32,42.44,76,79.14,0,0,2,0,29,5.21,8,0.58,0,0,0,0,0,0,0,0,793,793,129,1978,804,2911,1497,769,113,1665,704,2482,1336,5749,7005,66,500,227,793,62,460,215,737,696,4653,38619,18938,62210,45028,12,89,72,173
"44","Churu","Sujangarh","Jili","0 0","0 0","2 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0","12 16.12","2 0","5 5.36","2 6.84","0 0","0 0","3 10.27","0 0","0 0","0 0","0 0","6 14.13","1 3.85","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","0 0","64 21.7","54 73.79","11 0","53 2.21","34 36.71","6 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,10.27,0,0,12,16.12,0,0,0,0,0,0,0,0,5,5.36,2,6.84,64,21.7,54,73.79,0,0,1,0,53,2.21,34,36.71,0,0,0,0,0,0,0,0,1008,956,532,0,1867,2399,1126,837,233,0,725,958,610,3006,3060,222,0,745,967,186,0,577,763,548,13168,0,39159,52327,36442,0,0,5,5
"45","Sikar","Khandela","Dhani Guman Singh","1 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0","2 1.82","0 0","5 0","7 39.47","2 0","1 0","2 4.61","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","1 0","10 0","15 45.9","5 0","3 0","4 0","2 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,2,4.61,0,0,2,1.82,0,0,0,0,0,0,0,0,5,0,7,39.47,10,0,15,45.9,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,794,788,158,141,1141,1440,781,441,79,52,359,490,368,1698,1777,91,81,614,786,59,23,225,307,268,3374,1270,14041,18685,15775,1,1,16,18
"46","Chittorgarh","Begun","Suwaniya","0 0","2 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0",NA,NA,NA,"0 0","0 0","1 0","4 3.82","7 5.99","3 0","0 0","1 0.98","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","0 0","50 11.8","54 10.23","6 0","46 7.99","44 3.27","2 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,1,0.98,0,0,0,0,0,0,0,0,0,0,0,0,4,3.82,7,5.99,50,11.8,54,10.23,0,0,0,0,46,7.99,44,3.27,0,0,0,0,0,0,0,0,769,750,307,92,1705,2104,1078,571,119,54,830,1003,696,652,874,106,44,603,753,33,7,208,248,265,1122,295,7858,9275,6998,0,0,10,10
