new_subdistrict,reservation_2020,District_Name_LGD,Subdistrict_Name_LGD,gp_LGD_name,gp_election_name,reservation_2015,district_2015,subdistrict_2015,dist_2015,quality_check_2015,reservation_2010,subdistrict_2010,dist_2010,quality_check_2010,reservation_2005,district_2005,subdistrict_2005,dist_2005,quality_check_2005,id,S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name,gp_id,verified_or_not,delim_2019,delim_2014
kishangarh renwal,GEN,jaipur,kishangarh renwal,ramji pura kalan,ramjipura kanla,GEN_W,jaipur,sambharlake,0.022222222,good,OBC_W,sambharlake,0.022222222,good,GEN_W,jaipur,sambharlake,0.022222222,good,jaipur_kishangarh renwal_ramji pura kalan,26529,102,JAIPUR,110,12,6026,KISHANGARH RENWAL,0,NA,79511,Salagrampura,79511,1493200,38608,RAMJI PURA KALAN,jaipur_ramji pura kalan,NA,0,1
kishangarh renwal,GEN,jaipur,kishangarh renwal,ramji pura kalan,ramjipura kanla,GEN_W,jaipur,sambharlake,0.022222222,good,OBC_W,sambharlake,0.022222222,good,GEN_W,jaipur,sambharlake,0.022222222,good,jaipur_kishangarh renwal_ramji pura kalan,26536,102,JAIPUR,110,12,6026,KISHANGARH RENWAL,0,NA,79514,Sunderpura,79514,1493500,38608,RAMJI PURA KALAN,jaipur_ramji pura kalan,NA,0,1
kotkhawda,ST,jaipur,kotkhawda,anandpura,anandpura,GEN,jaipur,bassi,0.074074074,good,ST,bassi,0.074074074,good,SC,jaipur,bassi,0.074074074,good,jaipur_kotkhawda_anandpura,26543,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81096,Anandpura,81096,1649300,294009,ANANDPURA,jaipur_anandpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,anandpura,anandpura,GEN,jaipur,bassi,0.074074074,good,ST,bassi,0.074074074,good,SC,jaipur,bassi,0.074074074,good,jaipur_kotkhawda_anandpura,26586,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81090,Deokinandanpura,81090,1648700,294009,ANANDPURA,jaipur_anandpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,anandpura,anandpura,GEN,jaipur,bassi,0.074074074,good,ST,bassi,0.074074074,good,SC,jaipur,bassi,0.074074074,good,jaipur_kotkhawda_anandpura,26621,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81089,Mahadeopura,81089,1648600,294009,ANANDPURA,jaipur_anandpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,anandpura,anandpura,GEN,jaipur,bassi,0.074074074,good,ST,bassi,0.074074074,good,SC,jaipur,bassi,0.074074074,good,jaipur_kotkhawda_anandpura,26653,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81092,Shri Chandpura,81092,1648900,294009,ANANDPURA,jaipur_anandpura,NA,0,0
kotkhawda,OBC,jaipur,kotkhawda,badodiya,barodiya,SC,jaipur,viratnagar,0,good,GEN_W,viratnagar,0,good,GEN,jaipur,viratnagar,0,good,jaipur_kotkhawda_badodiya,26561,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81112,Barodiya,81112,1650900,38307,BADODIYA,jaipur_badodiya,NA,0,1
kotkhawda,OBC,jaipur,kotkhawda,badodiya,barodiya,SC,jaipur,viratnagar,0,good,GEN_W,viratnagar,0,good,GEN,jaipur,viratnagar,0,good,jaipur_kotkhawda_badodiya,26590,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80972,Firojpura @ Bibi Ka Barh,80972,1636900,38307,BADODIYA,jaipur_badodiya,NA,0,1
kotkhawda,OBC,jaipur,kotkhawda,badodiya,barodiya,SC,jaipur,viratnagar,0,good,GEN_W,viratnagar,0,good,GEN,jaipur,viratnagar,0,good,jaipur_kotkhawda_badodiya,26607,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81133,Kanwarpura,81133,1653000,38307,BADODIYA,jaipur_badodiya,NA,0,1
kotkhawda,OBC,jaipur,kotkhawda,badodiya,barodiya,SC,jaipur,viratnagar,0,good,GEN_W,viratnagar,0,good,GEN,jaipur,viratnagar,0,good,jaipur_kotkhawda_badodiya,26610,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81117,Khera Jagannathpura,81117,1651400,38307,BADODIYA,jaipur_badodiya,NA,0,1
kotkhawda,OBC,jaipur,kotkhawda,badodiya,barodiya,SC,jaipur,viratnagar,0,good,GEN_W,viratnagar,0,good,GEN,jaipur,viratnagar,0,good,jaipur_kotkhawda_badodiya,26670,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81111,Vrindawanpura @ Roopwas,81111,1650800,38307,BADODIYA,jaipur_badodiya,NA,0,1
kotkhawda,ST,jaipur,kotkhawda,harinarayanpura,harinarayanpura,SC_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,OBC_W,jaipur,chaksu,0,good,jaipur_kotkhawda_harinarayanpura,26550,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80941,Barh Chandpura,80941,1633800,38313,HARINARAYANPURA,jaipur_harinarayanpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,harinarayanpura,harinarayanpura,SC_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,OBC_W,jaipur,chaksu,0,good,jaipur_kotkhawda_harinarayanpura,26574,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80942,Chak Chandpura,80942,1633900,38313,HARINARAYANPURA,jaipur_harinarayanpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,harinarayanpura,harinarayanpura,SC_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,OBC_W,jaipur,chaksu,0,good,jaipur_kotkhawda_harinarayanpura,26581,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80934,Chak Thooni,80934,1633100,38313,HARINARAYANPURA,jaipur_harinarayanpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,harinarayanpura,harinarayanpura,SC_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,OBC_W,jaipur,chaksu,0,good,jaipur_kotkhawda_harinarayanpura,26597,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80945,Harinarayanpura,80945,1634200,38313,HARINARAYANPURA,jaipur_harinarayanpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,harinarayanpura,harinarayanpura,SC_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,OBC_W,jaipur,chaksu,0,good,jaipur_kotkhawda_harinarayanpura,26598,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80947,Hingoti,80947,1634400,38313,HARINARAYANPURA,jaipur_harinarayanpura,NA,0,0
kotkhawda,ST,jaipur,kotkhawda,harinarayanpura,harinarayanpura,SC_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,OBC_W,jaipur,chaksu,0,good,jaipur_kotkhawda_harinarayanpura,26620,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80946,Madhopura,80946,1634300,38313,HARINARAYANPURA,jaipur_harinarayanpura,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,jhapada kalan,jhapda kala,ST,jaipur,chaksu,0.060606061,good,GEN,chaksu,0.060606061,good,SC,jaipur,chaksu,0.085858586,good,jaipur_kotkhawda_jhapada kalan,26588,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81150,Dobla Kalan,81150,1654700,38315,JHAPADA KALAN,jaipur_jhapada kalan,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,jhapada kalan,jhapda kala,ST,jaipur,chaksu,0.060606061,good,GEN,chaksu,0.060606061,good,SC,jaipur,chaksu,0.085858586,good,jaipur_kotkhawda_jhapada kalan,26592,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81158,Garh Ka Para,81158,1655500,38315,JHAPADA KALAN,jaipur_jhapada kalan,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,jhapada kalan,jhapda kala,ST,jaipur,chaksu,0.060606061,good,GEN,chaksu,0.060606061,good,SC,jaipur,chaksu,0.085858586,good,jaipur_kotkhawda_jhapada kalan,26605,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81159,Jhapda Kalan,81159,1655600,38315,JHAPADA KALAN,jaipur_jhapada kalan,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,jhapada kalan,jhapda kala,ST,jaipur,chaksu,0.060606061,good,GEN,chaksu,0.060606061,good,SC,jaipur,chaksu,0.085858586,good,jaipur_kotkhawda_jhapada kalan,26665,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81180,Trilokinathpura,81180,1657700,38315,JHAPADA KALAN,jaipur_jhapada kalan,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,jhapada kalan,jhapda kala,ST,jaipur,chaksu,0.060606061,good,GEN,chaksu,0.060606061,good,SC,jaipur,chaksu,0.085858586,good,jaipur_kotkhawda_jhapada kalan,26667,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81157,Vimalpura,81157,1655400,38315,JHAPADA KALAN,jaipur_jhapada kalan,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26546,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80954,Balrampura,80954,1635100,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26547,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80955,Balrampura Chak No.1,80955,1635200,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26554,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81143,Barh Maharajpura,81143,1654000,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26570,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,910726,Chak Balram Pura No.1,0,NA,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26571,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80958,Chak Balram Pura No.2,80958,1635500,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26575,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81140,Chak Chaurasi,81140,1653700,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26576,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81144,Chak Maharajpura,81144,1654100,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26578,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80956,Chak Shri Kishanpura No.1,80956,1635300,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26579,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80952,Chak Shri Kishanpura No.2,80952,1634900,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26580,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80959,Chak Tajkhan Ka Bas,80959,1635600,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26600,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80960,Indrapuri,80960,1635700,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26601,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81142,Jagdishpura,81142,1653900,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26611,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81139,Kheraraniwas,81139,1653600,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26629,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80953,Mandawari,80953,1635000,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26644,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81141,Ramchandrapura,81141,1653800,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,GEN_W,jaipur,kotkhawda,khira rani was,khedaraniwas,GEN,jaipur,chaksu,0.025641026,good,ST_W,chaksu,0.025641026,good,SC_W,jaipur,chaksu,0.047619048,good,jaipur_kotkhawda_khira rani was,26654,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80957,Shri Kishanpura,80957,1635400,38319,KHIRA RANI WAS,jaipur_khira rani was,NA,0,0
kotkhawda,SC_W,jaipur,kotkhawda,mahadevpura,mahadevpura,OBC,jaipur,chaksu,0,good,GEN_W,chaksu,0,good,ST,jaipur,chaksu,0,good,jaipur_kotkhawda_mahadevpura,26585,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80951,Damodar Ka Bas,80951,1634800,38324,MAHADEVPURA,jaipur_mahadevpura,NA,0,0
kotkhawda,SC_W,jaipur,kotkhawda,mahadevpura,mahadevpura,OBC,jaipur,chaksu,0,good,GEN_W,chaksu,0,good,ST,jaipur,chaksu,0,good,jaipur_kotkhawda_mahadevpura,26613,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80949,Koonpa Ka Bas,80949,1634600,38324,MAHADEVPURA,jaipur_mahadevpura,NA,0,0
kotkhawda,SC_W,jaipur,kotkhawda,mahadevpura,mahadevpura,OBC,jaipur,chaksu,0,good,GEN_W,chaksu,0,good,ST,jaipur,chaksu,0,good,jaipur_kotkhawda_mahadevpura,26622,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80948,Mahadeopura,80948,1634500,38324,MAHADEVPURA,jaipur_mahadevpura,NA,0,0
kotkhawda,SC_W,jaipur,kotkhawda,mahadevpura,mahadevpura,OBC,jaipur,chaksu,0,good,GEN_W,chaksu,0,good,ST,jaipur,chaksu,0,good,jaipur_kotkhawda_mahadevpura,26660,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80950,Tajkhan Ka Bas,80950,1634700,38324,MAHADEVPURA,jaipur_mahadevpura,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,radoli,radoli,GEN_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,SC,jaipur,chaksu,0,good,jaipur_kotkhawda_radoli,26602,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80962,Jag Rampura,80962,1635900,38326,RADOLI,jaipur_radoli,NA,0,1
kotkhawda,GEN,jaipur,kotkhawda,radoli,radoli,GEN_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,SC,jaipur,chaksu,0,good,jaipur_kotkhawda_radoli,26612,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81114,Kohlya,81114,1651100,38326,RADOLI,jaipur_radoli,NA,0,1
kotkhawda,GEN,jaipur,kotkhawda,radoli,radoli,GEN_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,SC,jaipur,chaksu,0,good,jaipur_kotkhawda_radoli,26626,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81115,Maheshpura,81115,1651200,38326,RADOLI,jaipur_radoli,NA,0,1
kotkhawda,GEN,jaipur,kotkhawda,radoli,radoli,GEN_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,SC,jaipur,chaksu,0,good,jaipur_kotkhawda_radoli,26632,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81113,Nandlalpura,81113,1651000,38326,RADOLI,jaipur_radoli,NA,0,1
kotkhawda,GEN,jaipur,kotkhawda,radoli,radoli,GEN_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,SC,jaipur,chaksu,0,good,jaipur_kotkhawda_radoli,26637,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81134,Nenoopura,81134,1653100,38326,RADOLI,jaipur_radoli,NA,0,1
kotkhawda,GEN,jaipur,kotkhawda,radoli,radoli,GEN_W,jaipur,chaksu,0,good,GEN,chaksu,0,good,SC,jaipur,chaksu,0,good,jaipur_kotkhawda_radoli,26642,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80963,Radoli,80963,1636000,38326,RADOLI,jaipur_radoli,NA,0,1
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26582,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81146,Chak Vinodilalpura No.1,81146,1654300,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26583,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81145,Chak Vinodilalpura No.2,81145,1654200,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26584,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81137,Cheemapura,81137,1653400,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26599,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81155,Hirapura,81155,1655200,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26616,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81138,Kushalpura,81138,1653500,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26624,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81149,Maharajpura,81149,1654600,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26638,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81147,Orangpura,81147,1654400,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26645,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81152,Ramnagar,81152,1654900,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,GEN,jaipur,kotkhawda,ram nagar,ramnagar,ST_W,jaipur,chaksu,0,good,SC_W,chaksu,0,good,GEN,jaipur,chaksu,0.037037037,good,jaipur_kotkhawda_ram nagar,26649,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,81153,Roopnagar,81153,1655000,38327,RAM NAGAR,jaipur_ram nagar,NA,0,0
kotkhawda,SC,jaipur,kotkhawda,rupahedi kalan,roopahedi kala,GEN_W,jaipur,chaksu,0.095238095,good,GEN_W,chaksu,0.095238095,good,ST_W,jaipur,chaksu,0.095238095,good,jaipur_kotkhawda_rupahedi kalan,26563,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80939,Bhagwatpura,80939,1633600,38328,RUPAHEDI KALAN,jaipur_rupahedi kalan,NA,0,0
kotkhawda,SC,jaipur,kotkhawda,rupahedi kalan,roopahedi kala,GEN_W,jaipur,chaksu,0.095238095,good,GEN_W,chaksu,0.095238095,good,ST_W,jaipur,chaksu,0.095238095,good,jaipur_kotkhawda_rupahedi kalan,26594,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80944,God Ka Bas,80944,1634100,38328,RUPAHEDI KALAN,jaipur_rupahedi kalan,NA,0,0
kotkhawda,SC,jaipur,kotkhawda,rupahedi kalan,roopahedi kala,GEN_W,jaipur,chaksu,0.095238095,good,GEN_W,chaksu,0.095238095,good,ST_W,jaipur,chaksu,0.095238095,good,jaipur_kotkhawda_rupahedi kalan,26646,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80940,Ramzanipura,80940,1633700,38328,RUPAHEDI KALAN,jaipur_rupahedi kalan,NA,0,0
kotkhawda,SC,jaipur,kotkhawda,rupahedi kalan,roopahedi kala,GEN_W,jaipur,chaksu,0.095238095,good,GEN_W,chaksu,0.095238095,good,ST_W,jaipur,chaksu,0.095238095,good,jaipur_kotkhawda_rupahedi kalan,26647,102,JAIPUR,110,12,6028,KOTKHAWDA,0,NA,80943,Roopaheri Kalan,80943,1634000,38328,RUPAHEDI KALAN,jaipur_rupahedi kalan,NA,0,0
kotputli,GEN_W,jaipur,kotputli,banar,banar,GEN_W,jaipur,kotputli,0,good,ST_W,kotputli,0,good,OBC,jaipur,kotputli,0,good,jaipur_kotputli_banar,26680,102,JAIPUR,110,12,538,Kotputli,538,1,79001,Banar,79001,1445500,38495,BANAR,jaipur_banar,NA,0,1
kotputli,GEN_W,jaipur,kotputli,banar,banar,GEN_W,jaipur,kotputli,0,good,ST_W,kotputli,0,good,OBC,jaipur,kotputli,0,good,jaipur_kotputli_banar,26740,102,JAIPUR,110,12,538,Kotputli,538,1,79004,Panera,79004,1445800,38495,BANAR,jaipur_banar,NA,0,1
kotputli,GEN_W,jaipur,kotputli,banethi,banethi,GEN,jaipur,kotputli,0,good,OBC_W,kotputli,0,good,GEN,jaipur,kotputli,0,good,jaipur_kotputli_banethi,26681,102,JAIPUR,110,12,538,Kotputli,538,1,79006,Baneti,79006,1446000,38496,BANETHI,jaipur_banethi,0,1,0
kotputli,GEN_W,jaipur,kotputli,bhaloji,bholaji,GEN,jaipur,kotputli,0,good,GEN,kotputli,0,good,ST,jaipur,kotputli,0,good,jaipur_kotputli_bhaloji,26687,102,JAIPUR,110,12,538,Kotputli,538,1,79097,Bhaloji,79097,1454900,38498,BHALOJI,jaipur_bhaloji,NA,0,1
kotputli,GEN_W,jaipur,kotputli,bhaloji,bholaji,GEN,jaipur,kotputli,0,good,GEN,kotputli,0,good,ST,jaipur,kotputli,0,good,jaipur_kotputli_bhaloji,26695,102,JAIPUR,110,12,538,Kotputli,538,1,79114,Daduka,79114,1456700,38498,BHALOJI,jaipur_bhaloji,NA,0,1
kotputli,ST,jaipur,kotputli,chimanpura,chimanpura,OBC,jaipur,kotputli,0,good,GEN_W,kotputli,0,good,GEN,jaipur,kotputli,0,good,jaipur_kotputli_chimanpura,26673,102,JAIPUR,110,12,538,Kotputli,538,1,79032,Ajeetpura Khurd,79032,1448600,38503,CHIMANPURA,jaipur_chimanpura,0,1,0
kotputli,ST,jaipur,kotputli,chimanpura,chimanpura,OBC,jaipur,kotputli,0,good,GEN_W,kotputli,0,good,GEN,jaipur,kotputli,0,good,jaipur_kotputli_chimanpura,26688,102,JAIPUR,110,12,538,Kotputli,538,1,79038,Bhopatpura,79038,1449200,38503,CHIMANPURA,jaipur_chimanpura,0,1,0
kotputli,ST,jaipur,kotputli,chimanpura,chimanpura,OBC,jaipur,kotputli,0,good,GEN_W,kotputli,0,good,GEN,jaipur,kotputli,0,good,jaipur_kotputli_chimanpura,26693,102,JAIPUR,110,12,538,Kotputli,538,1,79035,Chimanpura,79035,1448900,38503,CHIMANPURA,jaipur_chimanpura,0,1,0
kotputli,ST,jaipur,kotputli,chimanpura,chimanpura,OBC,jaipur,kotputli,0,good,GEN_W,kotputli,0,good,GEN,jaipur,kotputli,0,good,jaipur_kotputli_chimanpura,26746,102,JAIPUR,110,12,538,Kotputli,538,1,79033,Poorannagar,79033,1448700,38503,CHIMANPURA,jaipur_chimanpura,0,1,0
